"","package_name","function_name"
"1092","base","abbreviate"
"1093","base","abs"
"1094","base","acos"
"1095","base","acosh"
"1096","base","addNA"
"1097","base","addTaskCallback"
"1098","base","agrep"
"1099","base","agrepl"
"1100","base","alist"
"1101","base","all"
"1102","base","all.equal"
"1103","base","all.equal.character"
"1104","base","all.equal.default"
"1105","base","all.equal.environment"
"1106","base","all.equal.envRefClass"
"1107","base","all.equal.factor"
"1108","base","all.equal.formula"
"1109","base","all.equal.language"
"1110","base","all.equal.list"
"1111","base","all.equal.numeric"
"1112","base","all.equal.POSIXt"
"1113","base","all.equal.raw"
"1114","base","all.names"
"1115","base","all.vars"
"1116","base","any"
"1117","base","anyDuplicated"
"1118","base","anyDuplicated.array"
"1119","base","anyDuplicated.data.frame"
"1120","base","anyDuplicated.default"
"1121","base","anyDuplicated.matrix"
"1122","base","anyNA"
"1123","base","anyNA.numeric_version"
"1124","base","anyNA.POSIXlt"
"1125","base","aperm"
"1126","base","aperm.default"
"1127","base","aperm.table"
"1128","base","append"
"1129","base","apply"
"1130","base","Arg"
"1131","base","args"
"1132","base","array"
"1133","base","arrayInd"
"1134","base","as.array"
"1135","base","as.array.default"
"1136","base","as.call"
"1137","base","as.character"
"1138","base","as.character.condition"
"1139","base","as.character.Date"
"1140","base","as.character.default"
"1141","base","as.character.error"
"1142","base","as.character.factor"
"1143","base","as.character.hexmode"
"1144","base","as.character.numeric_version"
"1145","base","as.character.octmode"
"1146","base","as.character.POSIXt"
"1147","base","as.character.srcref"
"1148","base","as.complex"
"1149","base","as.data.frame"
"1150","base","as.data.frame.array"
"1151","base","as.data.frame.AsIs"
"1152","base","as.data.frame.character"
"1153","base","as.data.frame.complex"
"1154","base","as.data.frame.data.frame"
"1155","base","as.data.frame.Date"
"1156","base","as.data.frame.default"
"1157","base","as.data.frame.difftime"
"1158","base","as.data.frame.factor"
"1159","base","as.data.frame.integer"
"1160","base","as.data.frame.list"
"1161","base","as.data.frame.logical"
"1162","base","as.data.frame.matrix"
"1163","base","as.data.frame.model.matrix"
"1164","base","as.data.frame.noquote"
"1165","base","as.data.frame.numeric"
"1166","base","as.data.frame.numeric_version"
"1167","base","as.data.frame.ordered"
"1168","base","as.data.frame.POSIXct"
"1169","base","as.data.frame.POSIXlt"
"1170","base","as.data.frame.raw"
"1171","base","as.data.frame.table"
"1172","base","as.data.frame.ts"
"1173","base","as.data.frame.vector"
"1174","base","as.Date"
"1175","base","as.Date.character"
"1176","base","as.Date.date"
"1177","base","as.Date.dates"
"1178","base","as.Date.default"
"1179","base","as.Date.factor"
"1180","base","as.Date.numeric"
"1181","base","as.Date.POSIXct"
"1182","base","as.Date.POSIXlt"
"1183","base","as.difftime"
"1184","base","as.double"
"1185","base","as.double.difftime"
"1186","base","as.double.POSIXlt"
"1187","base","as.environment"
"1188","base","as.expression"
"1189","base","as.expression.default"
"1190","base","as.factor"
"1191","base","as.function"
"1192","base","as.function.default"
"1193","base","as.hexmode"
"1194","base","asin"
"1195","base","asinh"
"1196","base","as.integer"
"1197","base","[.AsIs"
"1198","base","as.list"
"1199","base","as.list.data.frame"
"1200","base","as.list.Date"
"1201","base","as.list.default"
"1202","base","as.list.environment"
"1203","base","as.list.factor"
"1204","base","as.list.function"
"1205","base","as.list.numeric_version"
"1206","base","as.list.POSIXct"
"1207","base","as.logical"
"1208","base","as.logical.factor"
"1209","base","as.matrix"
"1210","base","as.matrix.data.frame"
"1211","base","as.matrix.default"
"1212","base","as.matrix.noquote"
"1213","base","as.matrix.POSIXlt"
"1214","base","as.name"
"1215","base","asNamespace"
"1216","base","as.null"
"1217","base","as.null.default"
"1218","base","as.numeric"
"1219","base","as.numeric_version"
"1220","base","as.octmode"
"1221","base","as.ordered"
"1222","base","as.package_version"
"1223","base","as.pairlist"
"1224","base","as.POSIXct"
"1225","base","as.POSIXct.date"
"1226","base","as.POSIXct.Date"
"1227","base","as.POSIXct.dates"
"1228","base","as.POSIXct.default"
"1229","base","as.POSIXct.numeric"
"1230","base","as.POSIXct.POSIXlt"
"1231","base","as.POSIXlt"
"1232","base","as.POSIXlt.character"
"1233","base","as.POSIXlt.date"
"1234","base","as.POSIXlt.Date"
"1235","base","as.POSIXlt.dates"
"1236","base","as.POSIXlt.default"
"1237","base","as.POSIXlt.factor"
"1238","base","as.POSIXlt.numeric"
"1239","base","as.POSIXlt.POSIXct"
"1240","base","as.qr"
"1241","base","as.raw"
"1242","base","asS3"
"1243","base","asS4"
"1244","base","assign"
"1245","base","as.single"
"1246","base","as.single.default"
"1247","base","as.symbol"
"1248","base","as.table"
"1249","base","as.table.default"
"1250","base","as.vector"
"1251","base","as.vector.factor"
"1252","base","atan"
"1253","base","atan2"
"1254","base","atanh"
"1255","base","attach"
"1256","base","attachNamespace"
"1257","base","attr"
"1258","base","attr<-"
"1259","base","attr.all.equal"
"1260","base","attributes"
"1261","base","attributes<-"
"1262","base","autoload"
"1263","base","autoloader"
"1264","base","backsolve"
"1265","base","baseenv"
"1266","base","basename"
"1267","base","besselI"
"1268","base","besselJ"
"1269","base","besselK"
"1270","base","besselY"
"1271","base","beta"
"1272","base","bindingIsActive"
"1273","base","bindingIsLocked"
"1274","base","bindtextdomain"
"1275","base","bitwAnd"
"1276","base","bitwNot"
"1277","base","bitwOr"
"1278","base","bitwShiftL"
"1279","base","bitwShiftR"
"1280","base","bitwXor"
"1281","base","body"
"1282","base","body<-"
"1283","base","bquote"
"1284","base","break"
"1285","base","browser"
"1286","base","browserCondition"
"1287","base","browserSetDebug"
"1288","base","browserText"
"1289","base","builtins"
"1290","base","by"
"1291","base","by.data.frame"
"1292","base","by.default"
"1293","base","bzfile"
"1294","base","c"
"1295","base","call"
"1296","base","callCC"
"1297","base","capabilities"
"1298","base","casefold"
"1299","base","cat"
"1300","base","cbind"
"1301","base","cbind.data.frame"
"1302","base","c.Date"
"1303","base","ceiling"
"1304","base","character"
"1305","base","char.expand"
"1306","base","charmatch"
"1307","base","charToRaw"
"1308","base","chartr"
"1309","base","check_tzones"
"1310","base","chol"
"1311","base","chol2inv"
"1312","base","chol.default"
"1313","base","choose"
"1314","base","class"
"1315","base","class<-"
"1316","base","clearPushBack"
"1317","base","close"
"1318","base","closeAllConnections"
"1319","base","close.connection"
"1320","base","close.srcfile"
"1321","base","close.srcfilealias"
"1322","base","c.noquote"
"1323","base","c.numeric_version"
"1324","base","col"
"1325","base","colMeans"
"1326","base","colnames"
"1327","base","colnames<-"
"1328","base","colSums"
"1329","base","commandArgs"
"1330","base","comment"
"1331","base","comment<-"
"1332","base","complex"
"1333","base","computeRestarts"
"1334","base","conditionCall"
"1335","base","conditionCall.condition"
"1336","base","conditionMessage"
"1337","base","conditionMessage.condition"
"1338","base","conflicts"
"1339","base","Conj"
"1340","base","contributors"
"1341","base","cos"
"1342","base","cosh"
"1343","base","cospi"
"1344","base","c.POSIXct"
"1345","base","c.POSIXlt"
"1346","base","crossprod"
"1347","base","Cstack_info"
"1348","base","cummax"
"1349","base","cummin"
"1350","base","cumprod"
"1351","base","cumsum"
"1352","base","curlGetHeaders"
"1353","base","cut"
"1354","base","cut.Date"
"1355","base","cut.default"
"1356","base","cut.POSIXt"
"1357","base","c.warnings"
"1358","base","data.class"
"1359","base","[<-.data.frame"
"1360","base","[.data.frame"
"1361","base","[[<-.data.frame"
"1362","base","[[.data.frame"
"1363","base","$<-.data.frame"
"1364","base","$.data.frame"
"1365","base","data.frame"
"1366","base","data.matrix"
"1367","base","date"
"1368","base","-.Date"
"1369","base","[<-.Date"
"1370","base","[.Date"
"1371","base","[[.Date"
"1372","base","+.Date"
"1373","base","debug"
"1374","base","debuggingState"
"1375","base","debugonce"
"1376","base","default.stringsAsFactors"
"1377","base","delayedAssign"
"1378","base","deparse"
"1379","base","det"
"1380","base","detach"
"1381","base","determinant"
"1382","base","determinant.matrix"
"1383","base","dget"
"1384","base","diag"
"1385","base","diag<-"
"1386","base","diff"
"1387","base","diff.Date"
"1388","base","diff.default"
"1389","base","diff.POSIXt"
"1390","base","difftime"
"1391","base","/.difftime"
"1392","base","[.difftime"
"1393","base","*.difftime"
"1394","base","digamma"
"1395","base","dim"
"1396","base","dim<-"
"1397","base","dim.data.frame"
"1398","base","dimnames"
"1399","base","dimnames<-"
"1400","base","dimnames<-.data.frame"
"1401","base","dimnames.data.frame"
"1402","base","dir"
"1403","base","dir.create"
"1404","base","dir.exists"
"1405","base","dirname"
"1406","base","[.Dlist"
"1407","base","$.DLLInfo"
"1408","base","do.call"
"1409","base","dontCheck"
"1410","base","double"
"1411","base","dput"
"1412","base","dQuote"
"1413","base","drop"
"1414","base","droplevels"
"1415","base","droplevels.data.frame"
"1416","base","droplevels.factor"
"1417","base","dump"
"1418","base","duplicated"
"1419","base","duplicated.array"
"1420","base","duplicated.data.frame"
"1421","base","duplicated.default"
"1422","base","duplicated.matrix"
"1423","base","duplicated.numeric_version"
"1424","base","duplicated.POSIXlt"
"1425","base","dynGet"
"1426","base","dyn.load"
"1427","base","dyn.unload"
"1428","base","eapply"
"1429","base","eigen"
"1430","base","emptyenv"
"1431","base","enc2native"
"1432","base","enc2utf8"
"1433","base","encodeString"
"1434","base","Encoding"
"1435","base","Encoding<-"
"1436","base","enquote"
"1437","base","environment"
"1438","base","environment<-"
"1439","base","environmentIsLocked"
"1440","base","environmentName"
"1441","base","env.profile"
"1442","base","eval"
"1443","base","eval.parent"
"1444","base","evalq"
"1445","base","exists"
"1446","base","exp"
"1447","base","expand.grid"
"1448","base","expm1"
"1449","base","expression"
"1450","base","extSoftVersion"
"1451","base","factor"
"1452","base","[<-.factor"
"1453","base","[.factor"
"1454","base","[[<-.factor"
"1455","base","[[.factor"
"1456","base","factorial"
"1457","base","fifo"
"1458","base","file"
"1459","base","file.access"
"1460","base","file.append"
"1461","base","file.choose"
"1462","base","file.copy"
"1463","base","file.create"
"1464","base","file.exists"
"1465","base","file.info"
"1466","base","file.link"
"1467","base","file.mode"
"1468","base","file.mtime"
"1469","base","file.path"
"1470","base","file.remove"
"1471","base","file.rename"
"1472","base","file.show"
"1473","base","file.size"
"1474","base","file.symlink"
"1475","base","Filter"
"1476","base","Find"
"1477","base","findInterval"
"1478","base","find.package"
"1479","base","findPackageEnv"
"1480","base","findRestart"
"1481","base","floor"
"1482","base","flush"
"1483","base","flush.connection"
"1484","base","for"
"1485","base","force"
"1486","base","forceAndCall"
"1487","base","formals"
"1488","base","formals<-"
"1489","base","format"
"1490","base","format.AsIs"
"1491","base","formatC"
"1492","base","format.data.frame"
"1493","base","format.Date"
"1494","base","format.default"
"1495","base","format.difftime"
"1496","base","formatDL"
"1497","base","format.factor"
"1498","base","format.hexmode"
"1499","base","format.info"
"1500","base","format.libraryIQR"
"1501","base","format.numeric_version"
"1502","base","format.octmode"
"1503","base","format.packageInfo"
"1504","base","format.POSIXct"
"1505","base","format.POSIXlt"
"1506","base","format.pval"
"1507","base","format.summaryDefault"
"1508","base","forwardsolve"
"1509","base","function"
"1510","base","gamma"
"1511","base","gc"
"1512","base","gcinfo"
"1513","base","gc.time"
"1514","base","gctorture"
"1515","base","gctorture2"
"1516","base","get"
"1517","base","get0"
"1518","base","getAllConnections"
"1519","base","getCallingDLL"
"1520","base","getCallingDLLe"
"1521","base","getConnection"
"1522","base","getDLLRegisteredRoutines"
"1523","base","getDLLRegisteredRoutines.character"
"1524","base","getDLLRegisteredRoutines.DLLInfo"
"1525","base","getElement"
"1526","base","geterrmessage"
"1527","base","getExportedValue"
"1528","base","getHook"
"1529","base","getLoadedDLLs"
"1530","base","getNamespace"
"1531","base","getNamespaceExports"
"1532","base","getNamespaceImports"
"1533","base","getNamespaceInfo"
"1534","base","getNamespaceName"
"1535","base","getNamespaceUsers"
"1536","base","getNamespaceVersion"
"1537","base","getNativeSymbolInfo"
"1538","base","getOption"
"1539","base","getRversion"
"1540","base","getSrcLines"
"1541","base","getTaskCallbackNames"
"1542","base","gettext"
"1543","base","gettextf"
"1544","base","getwd"
"1545","base","gl"
"1546","base","globalenv"
"1547","base","gregexpr"
"1548","base","grep"
"1549","base","grepl"
"1550","base","grepRaw"
"1551","base","gsub"
"1552","base","gzcon"
"1553","base","gzfile"
"1554","base","|.hexmode"
"1555","base","!.hexmode"
"1556","base","[.hexmode"
"1557","base","&.hexmode"
"1558","base","I"
"1559","base","iconv"
"1560","base","iconvlist"
"1561","base","icuGetCollate"
"1562","base","icuSetCollate"
"1563","base","identical"
"1564","base","identity"
"1565","base","if"
"1566","base","ifelse"
"1567","base","Im"
"1568","base","importIntoEnv"
"1569","base","%in%"
"1570","base","inherits"
"1571","base","integer"
"1572","base","interaction"
"1573","base","interactive"
"1574","base","intersect"
"1575","base","intToBits"
"1576","base","intToUtf8"
"1577","base","inverse.rle"
"1578","base","invisible"
"1579","base","invokeRestart"
"1580","base","invokeRestartInteractively"
"1581","base","is.array"
"1582","base","is.atomic"
"1583","base","isatty"
"1584","base","isBaseNamespace"
"1585","base","is.call"
"1586","base","is.character"
"1587","base","is.complex"
"1588","base","is.data.frame"
"1589","base","isdebugged"
"1590","base","is.double"
"1591","base","is.element"
"1592","base","is.environment"
"1593","base","is.expression"
"1594","base","is.factor"
"1595","base","is.finite"
"1596","base","is.function"
"1597","base","isIncomplete"
"1598","base","is.infinite"
"1599","base","is.integer"
"1600","base","is.language"
"1601","base","is.list"
"1602","base","is.loaded"
"1603","base","is.logical"
"1604","base","is.matrix"
"1605","base","is.na"
"1606","base","is.na<-"
"1607","base","is.na.data.frame"
"1608","base","is.na<-.default"
"1609","base","is.na<-.factor"
"1610","base","is.name"
"1611","base","isNamespace"
"1612","base","isNamespaceLoaded"
"1613","base","is.nan"
"1614","base","is.na<-.numeric_version"
"1615","base","is.na.numeric_version"
"1616","base","is.na.POSIXlt"
"1617","base","is.null"
"1618","base","is.numeric"
"1619","base","is.numeric.Date"
"1620","base","is.numeric.difftime"
"1621","base","is.numeric.POSIXt"
"1622","base","is.numeric_version"
"1623","base","is.object"
"1624","base","ISOdate"
"1625","base","ISOdatetime"
"1626","base","isOpen"
"1627","base","is.ordered"
"1628","base","is.package_version"
"1629","base","is.pairlist"
"1630","base","is.primitive"
